N,종목명,현재가,전일비,등락률,액면가,시가,고가,매출액
1.0,삼성전자,61800.0,400.0,+0.65%,100.0,61800.0,62400.0,2796048.0
2.0,LG에너지솔루션,598000.0,1000.0,+0.17%,500.0,600000.0,613000.0,178519.0
3.0,SK하이닉스,88400.0,700.0,+0.80%,5000.0,88700.0,91500.0,429978.0
4.0,삼성바이오로직스,882000.0,7000.0,+0.80%,2500.0,876000.0,889000.0,15680.0
5.0,LG화학,704000.0,4000.0,+0.57%,5000.0,701000.0,716000.0,426547.0
6.0,삼성SDI,701000.0,1000.0,+0.14%,5000.0,700000.0,716000.0,135532.0
7.0,삼성전자우,57100.0,100.0,-0.17%,100.0,56900.0,57500.0,
8.0,현대차,169500.0,500.0,-0.29%,5000.0,170000.0,173000.0,1176106.0
9.0,NAVER,185500.0,2500.0,-1.33%,100.0,187500.0,190000.0,68176.0
10.0,기아,66000.0,300.0,-0.45%,5000.0,66600.0,66900.0,698624.0
11.0,카카오,57700.0,1400.0,-2.37%,100.0,58900.0,59200.0,61367.0
12.0,셀트리온,178000.0,1500.0,-0.84%,1000.0,180500.0,181000.0,19116.0
13.0,POSCO홀딩스,289500.0,5500.0,+1.94%,5000.0,288000.0,295500.0,763323.0
14.0,삼성물산,121500.0,1500.0,+1.25%,100.0,121000.0,122000.0,344552.0
15.0,현대모비스,216000.0,5000.0,+2.37%,5000.0,213000.0,216500.0,417022.0
16.0,KB금융,49000.0,450.0,+0.93%,5000.0,48650.0,49500.0,589176.0
17.0,신한지주,36300.0,450.0,+1.26%,5000.0,35900.0,36650.0,286756.0
18.0,포스코케미칼,224000.0,500.0,-0.22%,500.0,226000.0,230000.0,19895.0
19.0,SK이노베이션,172500.0,1500.0,+0.88%,5000.0,171000.0,176000.0,468429.0
20.0,SK,211000.0,5500.0,-2.54%,200.0,215000.0,216500.0,983250.0
21.0,LG전자,92000.0,900.0,-0.97%,5000.0,93100.0,94600.0,747216.0
22.0,삼성생명,66500.0,900.0,-1.34%,500.0,66700.0,67600.0,350791.0
23.0,카카오뱅크,27700.0,550.0,-1.95%,5000.0,28300.0,28500.0,10649.0
24.0,LG,83300.0,700.0,-0.83%,5000.0,83600.0,84900.0,68590.0
25.0,KT&G,95000.0,300.0,+0.32%,5000.0,94800.0,95800.0,52284.0
26.0,고려아연,648000.0,6000.0,+0.93%,5000.0,642000.0,660000.0,99768.0
27.0,한국전력,19700.0,150.0,+0.77%,5000.0,19600.0,20100.0,605748.0
28.0,하나금융지주,41400.0,400.0,+0.98%,5000.0,40900.0,41750.0,416778.0
29.0,크래프톤,230000.0,500.0,+0.22%,100.0,230500.0,235500.0,18863.0
30.0,SK텔레콤,49550.0,300.0,-0.60%,100.0,50000.0,50100.0,167486.0
31.0,현대중공업,117500.0,4000.0,+3.52%,5000.0,113000.0,118500.0,83113.0
32.0,두산에너빌리티,16300.0,50.0,-0.31%,5000.0,16450.0,16700.0,112836.0
33.0,LG생활건강,663000.0,3000.0,-0.45%,5000.0,664000.0,674000.0,80915.0
34.0,삼성전기,138500.0,500.0,+0.36%,5000.0,138500.0,142000.0,96750.0
35.0,HMM,20400.0,150.0,-0.73%,5000.0,20500.0,21050.0,137941.0
36.0,S-Oil,88200.0,1400.0,+1.61%,2500.0,87700.0,91700.0,274639.0
37.0,엔씨소프트,451000.0,28500.0,-5.94%,500.0,474500.0,477500.0,23088.0
38.0,삼성에스디에스,127500.0,0.0,0.00%,500.0,127000.0,129500.0,136300.0
39.0,KT,36600.0,300.0,+0.83%,5000.0,36350.0,36900.0,248980.0
40.0,한화솔루션,49800.0,100.0,+0.20%,5000.0,49950.0,50600.0,107252.0
41.0,대한항공,25200.0,100.0,-0.40%,5000.0,25350.0,25700.0,90168.0
42.0,삼성화재,194000.0,500.0,+0.26%,500.0,193500.0,195000.0,244443.0
43.0,우리금융지주,11750.0,150.0,-1.26%,5000.0,11900.0,12050.0,271910.0
44.0,카카오페이,61600.0,3100.0,-4.79%,500.0,64000.0,64800.0,4586.0
45.0,기업은행,10800.0,50.0,-0.46%,5000.0,10850.0,10950.0,174917.0
46.0,LG이노텍,307500.0,3000.0,-0.97%,5000.0,312500.0,319500.0,149456.0
47.0,SK바이오사이언스,91400.0,5200.0,-5.38%,500.0,96600.0,97300.0,9290.0
48.0,아모레퍼시픽,118500.0,2000.0,-1.66%,500.0,119500.0,121500.0,48631.0
49.0,현대글로비스,174000.0,1500.0,+0.87%,500.0,173500.0,175500.0,217796.0
50.0,F&F,159000.0,3000.0,+1.92%,100.0,155000.0,160500.0,10892.0
51.0,SK바이오팜,77500.0,1300.0,+1.71%,500.0,75700.0,78800.0,4186.0
52.0,CJ제일제당,394500.0,2500.0,+0.64%,5000.0,392500.0,396000.0,262892.0
53.0,KODEX 200,31725.0,70.0,-0.22%,0.0,31795.0,32105.0,
54.0,롯데케미칼,167000.0,3500.0,-2.05%,5000.0,169000.0,172000.0,181205.0
55.0,하이브,137000.0,6000.0,-4.20%,500.0,143000.0,146000.0,12559.0
56.0,한국조선해양,78100.0,500.0,+0.64%,5000.0,77500.0,79000.0,154934.0
57.0,SK스퀘어,38500.0,700.0,-1.79%,100.0,39400.0,39700.0,11464.0
58.0,LG디스플레이,14850.0,450.0,+3.13%,5000.0,14450.0,14950.0,298780.0
59.0,LG유플러스,12050.0,100.0,+0.84%,5000.0,11900.0,12100.0,138511.0
60.0,강원랜드,24050.0,0.0,0.00%,500.0,24050.0,24250.0,7884.0
61.0,삼성엔지니어링,25550.0,350.0,+1.39%,5000.0,25200.0,25750.0,74867.0
62.0,HD현대,62900.0,900.0,+1.45%,1000.0,61500.0,63000.0,281587.0
63.0,삼성중공업,5330.0,60.0,-1.11%,1000.0,5390.0,5460.0,66220.0
64.0,한온시스템,8770.0,10.0,+0.11%,100.0,8610.0,8900.0,73514.0
65.0,현대건설,41050.0,150.0,+0.37%,5000.0,41500.0,41800.0,180655.0
66.0,맥쿼리인프라,11150.0,100.0,-0.89%,0.0,11250.0,11300.0,
67.0,한국항공우주,45850.0,1050.0,+2.34%,5000.0,44800.0,46050.0,25623.0
68.0,넷마블,51900.0,1500.0,-2.81%,100.0,53400.0,54000.0,25069.0
69.0,현대제철,33000.0,350.0,-1.05%,5000.0,33400.0,33750.0,228499.0
70.0,SK아이이테크놀로지,61700.0,500.0,-0.80%,1000.0,62500.0,63700.0,6038.0
71.0,오리온,110500.0,1500.0,-1.34%,500.0,112500.0,112500.0,23555.0
72.0,금호석유,147000.0,1000.0,-0.68%,5000.0,147000.0,149000.0,84618.0
73.0,GS,46300.0,150.0,-0.32%,5000.0,46450.0,47250.0,202401.0
74.0,유한양행,58500.0,400.0,-0.68%,1000.0,58500.0,59100.0,16878.0
75.0,코웨이,57800.0,700.0,-1.20%,500.0,58000.0,58700.0,36643.0
76.0,한국타이어앤테크놀로지,33600.0,150.0,+0.45%,500.0,33350.0,33750.0,71411.0
77.0,DB손해보험,58500.0,1700.0,+2.99%,500.0,57100.0,58900.0,208806.0
78.0,SKC,108500.0,3500.0,-3.12%,5000.0,112000.0,113000.0,33961.0
79.0,메리츠화재,35950.0,1000.0,+2.86%,500.0,34900.0,36150.0,118614.0
80.0,두산밥캣,40400.0,1900.0,+4.94%,500.0,38500.0,40400.0,58162.0
81.0,미래에셋증권,6530.0,40.0,-0.61%,5000.0,6570.0,6640.0,131448.0
82.0,현대미포조선,91000.0,200.0,+0.22%,5000.0,91000.0,92500.0,28872.0
83.0,삼성카드,31300.0,50.0,+0.16%,5000.0,31250.0,31600.0,35881.0
84.0,에스디바이오센서,35100.0,150.0,+0.43%,500.0,34950.0,35450.0,29300.0
85.0,한화에어로스페이스,71400.0,3100.0,+4.54%,5000.0,68400.0,72400.0,64151.0
86.0,메리츠금융지주,28050.0,300.0,+1.08%,500.0,27400.0,28450.0,356499.0
87.0,BGF리테일,195000.0,3000.0,-1.52%,1000.0,200000.0,203000.0,67812.0
88.0,롯데지주,31750.0,550.0,-1.70%,200.0,32300.0,32550.0,99249.0
89.0,한미약품,265500.0,5500.0,-2.03%,2500.0,270500.0,270500.0,12032.0
90.0,한국가스공사,34600.0,100.0,+0.29%,5000.0,34550.0,35050.0,275208.0
91.0,씨에스윈드,75200.0,1500.0,-1.96%,500.0,76400.0,76900.0,12034.0
92.0,KODEX KOFR금리액티브(합성),101310.0,25.0,+0.02%,0.0,101305.0,101310.0,
93.0,쌍용C&E,6220.0,80.0,-1.27%,100.0,6300.0,6300.0,16614.0
94.0,현대오토에버,114000.0,0.0,0.00%,500.0,114500.0,115500.0,20704.0
95.0,NH투자증권,9400.0,30.0,-0.32%,5000.0,9430.0,9500.0,107622.0
96.0,한국금융지주,55600.0,400.0,+0.72%,5000.0,55200.0,56000.0,137861.0
97.0,삼성증권,34250.0,50.0,-0.15%,5000.0,34150.0,34700.0,98095.0
98.0,일진머티리얼즈,65100.0,700.0,+1.09%,500.0,64100.0,66000.0,6889.0
99.0,현대차2우B,82100.0,500.0,+0.61%,5000.0,81600.0,82200.0,
100.0,TIGER 차이나전기차SOLACTIVE,12690.0,85.0,-0.67%,0.0,12800.0,12920.0,
101.0,GS리테일,28550.0,350.0,-1.21%,1000.0,28850.0,29000.0,97657.0
102.0,현대로템,27350.0,700.0,-2.50%,5000.0,28350.0,29300.0,28725.0
103.0,메리츠증권,4630.0,270.0,+6.19%,1000.0,4355.0,4640.0,232474.0
104.0,호텔신라,72400.0,600.0,-0.82%,5000.0,72700.0,73400.0,37791.0
105.0,제일기획,24300.0,350.0,+1.46%,200.0,24050.0,24300.0,33257.0
106.0,팬오션,5220.0,30.0,-0.57%,1000.0,5250.0,5350.0,46161.0
107.0,포스코인터내셔널,22000.0,300.0,-1.35%,5000.0,22350.0,22500.0,339489.0
108.0,한진칼,40550.0,500.0,-1.22%,2500.0,40600.0,41150.0,3953.0
109.0,아모레G,31700.0,600.0,+1.93%,500.0,31100.0,32100.0,53261.0
110.0,현대해상,28950.0,300.0,+1.05%,500.0,28800.0,29600.0,188422.0
111.0,이마트,92200.0,2100.0,-2.23%,5000.0,94300.0,94300.0,249327.0
112.0,롯데쇼핑,87400.0,900.0,-1.02%,5000.0,88200.0,88300.0,155736.0
113.0,LG화학우,321500.0,6000.0,+1.90%,5000.0,316500.0,323000.0,
114.0,OCI,103500.0,2000.0,-1.90%,5000.0,106000.0,106500.0,32440.0
115.0,에스원,64300.0,200.0,+0.31%,500.0,63800.0,65000.0,23125.0
116.0,두산퓨얼셀,36900.0,50.0,+0.14%,100.0,36700.0,37450.0,3814.0
117.0,한전기술,63200.0,2000.0,-3.07%,200.0,64700.0,65100.0,4331.0
118.0,KODEX 200선물인버스2X,3000.0,15.0,+0.50%,0.0,2990.0,3010.0,
119.0,한솔케미칼,210000.0,6000.0,+2.94%,5000.0,205000.0,212500.0,7687.0
120.0,동원산업,238000.0,0.0,0.00%,5000.0,236000.0,243500.0,28022.0
121.0,한미사이언스,34400.0,100.0,-0.29%,500.0,34550.0,34850.0,9502.0
122.0,키움증권,88700.0,2500.0,-2.74%,5000.0,90600.0,91500.0,58662.0
123.0,KCC,257500.0,4500.0,-1.72%,5000.0,261500.0,263000.0,58749.0
124.0,HL만도,48550.0,300.0,-0.61%,1000.0,48900.0,49200.0,61474.0
125.0,CJ,77300.0,400.0,-0.51%,5000.0,77600.0,78800.0,344840.0
126.0,BNK금융지주,6890.0,10.0,+0.15%,5000.0,6890.0,6930.0,55807.0
127.0,한화시스템,11750.0,0.0,0.00%,5000.0,11750.0,12000.0,20895.0
128.0,대한전선,1765.0,30.0,-1.67%,100.0,1785.0,1810.0,19977.0
129.0,LS,67900.0,600.0,-0.88%,5000.0,68700.0,69700.0,130891.0
130.0,동서,21850.0,200.0,-0.91%,500.0,21900.0,22200.0,5353.0
131.0,영원무역,49000.0,1100.0,+2.30%,500.0,47950.0,49250.0,27925.0
132.0,대우조선해양,20100.0,50.0,-0.25%,5000.0,20150.0,20700.0,44866.0
133.0,DB하이텍,48100.0,100.0,+0.21%,5000.0,48150.0,48800.0,12147.0
134.0,한화,28100.0,400.0,-1.40%,5000.0,28500.0,28550.0,528361.0
135.0,신세계,213500.0,1000.0,-0.47%,5000.0,215000.0,217000.0,63164.0
136.0,TIGER 미국나스닥100,70015.0,645.0,-0.91%,0.0,70430.0,70430.0,
137.0,CJ대한통운,89500.0,1900.0,-2.08%,5000.0,91600.0,91600.0,113437.0
138.0,휠라홀딩스,33450.0,150.0,+0.45%,1000.0,33200.0,33750.0,37940.0
139.0,LIG넥스원,92200.0,3000.0,+3.36%,5000.0,89500.0,94200.0,18222.0
140.0,대우건설,4835.0,65.0,+1.36%,5000.0,4795.0,4915.0,86852.0
141.0,KODEX 200TR,10635.0,25.0,-0.23%,0.0,10660.0,10755.0,
142.0,GS건설,23350.0,200.0,+0.86%,5000.0,23300.0,23550.0,90366.0
143.0,TIGER 200,31740.0,70.0,-0.22%,0.0,31785.0,32125.0,
144.0,현대차우,80900.0,200.0,-0.25%,5000.0,81000.0,81500.0,
145.0,KODEX 레버리지,14885.0,60.0,-0.40%,0.0,14925.0,15235.0,
146.0,농심,322000.0,1500.0,+0.47%,5000.0,320000.0,322000.0,26630.0
147.0,한화생명,2240.0,35.0,-1.54%,5000.0,2265.0,2280.0,271736.0
148.0,TIGER CD금리투자KIS(합성),51465.0,5.0,+0.01%,0.0,51465.0,51465.0,
149.0,하이트진로,26650.0,100.0,-0.37%,5000.0,27000.0,27000.0,22029.0
150.0,코스모신소재,60800.0,200.0,+0.33%,1000.0,60400.0,61700.0,3059.0
151.0,오뚜기,453500.0,13500.0,-2.89%,5000.0,467000.0,468500.0,27390.0
152.0,KODEX 삼성그룹,9095.0,35.0,+0.39%,0.0,9070.0,9175.0,
153.0,금양,30900.0,600.0,-1.90%,500.0,31200.0,31700.0,2177.0
154.0,SK케미칼,103500.0,500.0,+0.49%,5000.0,103000.0,104500.0,20896.0
155.0,TIGER 미국S&P500,13250.0,130.0,-0.97%,0.0,13325.0,13325.0,
156.0,서울가스,354000.0,3000.0,-0.84%,5000.0,357000.0,357500.0,12778.0
157.0,대성홀딩스,109500.0,1500.0,+1.39%,1000.0,108000.0,111000.0,9405.0
158.0,대웅제약,152000.0,500.0,-0.33%,2500.0,152500.0,156500.0,11530.0
159.0,효성첨단소재,393000.0,7000.0,-1.75%,5000.0,402500.0,403000.0,35978.0
160.0,LS ELECTRIC,55700.0,1000.0,+1.83%,5000.0,54800.0,56400.0,26683.0
161.0,현대위아,60500.0,0.0,0.00%,5000.0,61000.0,61600.0,75277.0
162.0,현대두산인프라코어,8060.0,480.0,+6.33%,1000.0,7520.0,8180.0,45937.0
163.0,롯데정밀화학,61400.0,1800.0,-2.85%,5000.0,63300.0,63400.0,17803.0
164.0,녹십자,134000.0,2000.0,-1.47%,5000.0,137000.0,138000.0,15378.0
165.0,효성,74100.0,300.0,+0.41%,5000.0,73900.0,74400.0,35389.0
166.0,TIGER TOP10,10200.0,0.0,0.00%,0.0,10210.0,10340.0,
167.0,LX세미콘,95400.0,1000.0,+1.06%,500.0,94500.0,96900.0,18988.0
168.0,LX인터내셔널,39850.0,600.0,+1.53%,5000.0,39400.0,40250.0,166865.0
169.0,DL이앤씨,39400.0,700.0,+1.81%,5000.0,39450.0,40450.0,76317.0
170.0,한전KPS,33800.0,200.0,-0.59%,200.0,34300.0,34350.0,13806.0
171.0,두산,91700.0,2900.0,+3.27%,5000.0,88900.0,92900.0,132042.0
172.0,TIGER 미국필라델피아반도체나스닥,9760.0,25.0,-0.26%,0.0,9820.0,9840.0,
173.0,JB금융지주,7650.0,20.0,-0.26%,5000.0,7680.0,7730.0,25415.0
174.0,효성티앤씨,347000.0,5500.0,-1.56%,5000.0,353000.0,355000.0,85960.0
175.0,현대일렉트릭,41400.0,100.0,+0.24%,5000.0,41200.0,43500.0,18060.0
176.0,KODEX 단기채권PLUS,104325.0,10.0,+0.01%,0.0,104280.0,104325.0,
177.0,영풍,803000.0,24000.0,-2.90%,5000.0,830000.0,844000.0,35821.0
178.0,쌍용차,8760.0,0.0,0.00%,5000.0,0.0,0.0,24293.0
179.0,TIGER 단기통안채,101670.0,10.0,+0.01%,0.0,101675.0,101680.0,
180.0,동원시스템즈,49550.0,1150.0,-2.27%,5000.0,50700.0,50800.0,12509.0
181.0,솔루스첨단소재,39500.0,250.0,+0.64%,100.0,39250.0,40150.0,3812.0
182.0,신풍제약,26100.0,1100.0,-4.04%,500.0,27200.0,27600.0,1892.0
183.0,DL,64700.0,0.0,0.00%,5000.0,64700.0,66100.0,23854.0
184.0,삼천리,332000.0,3000.0,-0.90%,5000.0,336000.0,341500.0,37633.0
185.0,TIGER 미국테크TOP10 INDXX,9485.0,80.0,-0.84%,0.0,9555.0,9565.0,
186.0,현대백화점,56900.0,500.0,-0.87%,5000.0,57700.0,58000.0,35724.0
187.0,한미반도체,13000.0,100.0,+0.78%,100.0,13200.0,13550.0,3732.0
188.0,롯데칠성,138500.0,500.0,+0.36%,500.0,139000.0,140500.0,25061.0
189.0,에스엘,27650.0,450.0,-1.60%,500.0,28250.0,28700.0,30011.0
190.0,TIGER 2차전지테마,20370.0,145.0,-0.71%,0.0,20515.0,20665.0,
191.0,코오롱인더,46050.0,750.0,-1.60%,5000.0,47000.0,47100.0,46621.0
192.0,동국제강,13150.0,350.0,-2.59%,5000.0,13500.0,13700.0,72403.0
193.0,일진하이솔루스,34000.0,350.0,-1.02%,500.0,34400.0,34850.0,1177.0
194.0,TIGER MSCI Korea TR,13165.0,25.0,+0.19%,0.0,13205.0,13295.0,
195.0,KODEX 2차전지산업,21965.0,85.0,-0.39%,0.0,22095.0,22340.0,
196.0,DGB금융지주,7260.0,20.0,+0.28%,5000.0,7270.0,7320.0,51957.0
197.0,후성,13250.0,200.0,-1.49%,500.0,13450.0,13600.0,3813.0
198.0,대덕전자,24800.0,500.0,-1.98%,500.0,25250.0,25750.0,10009.0
199.0,한국앤컴퍼니,12800.0,50.0,-0.39%,500.0,12750.0,12950.0,9633.0
200.0,대웅,20850.0,300.0,-1.42%,500.0,21150.0,21300.0,15114.0
201.0,롯데제과,127500.0,0.0,0.00%,500.0,128000.0,130000.0,21454.0
202.0,현대엘리베이,28850.0,50.0,+0.17%,5000.0,28750.0,29100.0,19734.0
203.0,KODEX 종합채권(AA-이상)액티브,99515.0,95.0,+0.10%,0.0,99090.0,99515.0,
204.0,현대건설기계,56300.0,6400.0,+12.83%,5000.0,49550.0,58600.0,32843.0
205.0,더존비즈온,36300.0,900.0,+2.54%,500.0,35400.0,36600.0,3187.0
206.0,일동제약,41000.0,500.0,-1.20%,1000.0,42000.0,43300.0,5601.0
207.0,SK가스,118000.0,1500.0,+1.29%,5000.0,118000.0,118500.0,64945.0
208.0,한샘,45750.0,50.0,+0.11%,1000.0,45800.0,46500.0,22312.0
209.0,롯데렌탈,29250.0,50.0,+0.17%,5000.0,29250.0,29450.0,24227.0
210.0,종근당,88300.0,200.0,-0.23%,2500.0,88100.0,88800.0,13436.0
211.0,KBSTAR 200,31920.0,80.0,-0.25%,0.0,32030.0,32280.0,
212.0,GKL,16750.0,50.0,-0.30%,500.0,16800.0,17000.0,851.0
213.0,SK네트웍스,4140.0,15.0,+0.36%,2500.0,4125.0,4165.0,110181.0
214.0,대한유화,156000.0,3500.0,-2.19%,5000.0,158000.0,160000.0,25149.0
215.0,아이에스동서,32500.0,300.0,-0.91%,500.0,32600.0,33100.0,16084.0
216.0,PI첨단소재,32600.0,550.0,-1.66%,500.0,33050.0,33550.0,3019.0
217.0,KODEX 코스닥150레버리지,7340.0,185.0,-2.46%,0.0,7510.0,7645.0,
218.0,KODEX 단기채권,104050.0,10.0,+0.01%,0.0,104060.0,104060.0,
219.0,솔루엠,18900.0,300.0,-1.56%,500.0,19150.0,19450.0,11533.0
220.0,덴티움,85100.0,2700.0,+3.28%,500.0,83100.0,86000.0,2915.0
221.0,코리안리,7800.0,40.0,+0.52%,500.0,7800.0,7860.0,109155.0
222.0,명신산업,17600.0,0.0,0.00%,500.0,17600.0,17900.0,11077.0
223.0,오리온홀딩스,14700.0,200.0,-1.34%,500.0,14900.0,15050.0,24151.0
224.0,롯데리츠,3790.0,10.0,+0.26%,500.0,3800.0,3815.0,575.0
225.0,KG스틸,9140.0,80.0,+0.88%,5000.0,9030.0,9280.0,33548.0
226.0,SK리츠,4630.0,30.0,-0.64%,500.0,4660.0,4665.0,186.0
227.0,NHN,25000.0,150.0,+0.60%,500.0,24850.0,25300.0,19237.0
228.0,신세계인터내셔날,25200.0,0.0,0.00%,1000.0,25200.0,25350.0,14508.0
229.0,아시아나항공,11950.0,150.0,-1.24%,5000.0,12200.0,12350.0,43397.0
230.0,금호타이어,3080.0,80.0,-2.53%,5000.0,3160.0,3165.0,26012.0
231.0,더블유게임즈,48150.0,350.0,+0.73%,500.0,48000.0,48500.0,6241.0
232.0,한국콜마,38650.0,950.0,-2.40%,500.0,39150.0,39900.0,15863.0
233.0,TKG휴켐스,21600.0,200.0,-0.92%,1000.0,21800.0,22000.0,8612.0
234.0,다우기술,19250.0,1350.0,-6.55%,500.0,20700.0,20750.0,60870.0
235.0,ESR켄달스퀘어리츠,3995.0,195.0,+5.13%,1000.0,3800.0,3995.0,467.0
236.0,이노션,42550.0,300.0,+0.71%,500.0,42100.0,42650.0,15020.0
237.0,동양생명,5250.0,20.0,-0.38%,5000.0,5270.0,5290.0,63476.0
238.0,미원상사,170000.0,1000.0,-0.58%,500.0,171000.0,171000.0,3598.0
239.0,풍산,29750.0,100.0,-0.34%,5000.0,29700.0,29950.0,35095.0
240.0,하나투어,51900.0,600.0,-1.14%,500.0,52100.0,52800.0,403.0
241.0,녹십자홀딩스,17700.0,350.0,-1.94%,500.0,17800.0,18100.0,18406.0
242.0,제이알글로벌리츠,4195.0,20.0,-0.47%,1000.0,4215.0,4220.0,491.0
243.0,한일시멘트,11950.0,400.0,-3.24%,500.0,12300.0,12450.0,12719.0
244.0,태광산업,741000.0,2000.0,-0.27%,5000.0,741000.0,750000.0,25918.0
245.0,코스모화학,23350.0,50.0,-0.21%,1000.0,23300.0,23900.0,5126.0
246.0,롯데관광개발,11250.0,350.0,-3.02%,500.0,11600.0,11650.0,1071.0
247.0,율촌화학,32450.0,300.0,+0.93%,500.0,32100.0,32950.0,5387.0
248.0,미원에스씨,157000.0,2500.0,-1.57%,500.0,160000.0,160000.0,5313.0
249.0,한올바이오파마,15200.0,150.0,+1.00%,500.0,15050.0,15500.0,1016.0
250.0,F&F홀딩스,20250.0,450.0,-2.17%,500.0,20550.0,21100.0,7271.0
251.0,삼양식품,104000.0,1500.0,+1.46%,5000.0,103000.0,105500.0,6420.0
252.0,CJ CGV,16400.0,150.0,-0.91%,500.0,16550.0,16900.0,7363.0
253.0,보령,11150.0,50.0,+0.45%,500.0,11100.0,11250.0,6273.0
254.0,LG전자우,44250.0,350.0,-0.78%,5000.0,44500.0,45000.0,
255.0,KODEX 인버스,4820.0,15.0,+0.31%,0.0,4815.0,4830.0,
256.0,해성디에스,44500.0,350.0,-0.78%,5000.0,44900.0,45400.0,6554.0
257.0,영원무역홀딩스,55300.0,400.0,-0.72%,500.0,55400.0,56300.0,32405.0
258.0,진에어,14400.0,100.0,-0.69%,1000.0,14500.0,14850.0,2472.0
259.0,KODEX MSCI Korea TR,10480.0,15.0,+0.14%,0.0,10495.0,10575.0,
260.0,이수화학,26750.0,100.0,-0.37%,5000.0,27000.0,27750.0,17033.0
261.0,HDC현대산업개발,11200.0,150.0,-1.32%,5000.0,11350.0,11450.0,33639.0
262.0,TIGER 200 IT,29055.0,45.0,-0.15%,0.0,29280.0,29550.0,
263.0,대신증권,14300.0,50.0,-0.35%,5000.0,14250.0,14450.0,36353.0
264.0,대상,20900.0,100.0,-0.48%,1000.0,21050.0,21100.0,34700.0
265.0,현대에너지솔루션,64300.0,300.0,-0.46%,5000.0,64600.0,67000.0,5932.0
266.0,LX홀딩스,9220.0,20.0,-0.22%,1000.0,9250.0,9290.0,1858.0
267.0,대한해운,2170.0,30.0,+1.40%,500.0,2160.0,2190.0,11538.0
268.0,쿠쿠홈시스,30850.0,550.0,+1.82%,100.0,30050.0,31000.0,8932.0
269.0,효성중공업,73500.0,500.0,+0.68%,5000.0,74000.0,75200.0,30947.0
270.0,유니드,77000.0,0.0,0.00%,5000.0,0.0,0.0,10973.0
271.0,넥센타이어,6960.0,30.0,+0.43%,500.0,6870.0,7000.0,20794.0
272.0,현대그린푸드,6950.0,0.0,0.00%,500.0,6930.0,7010.0,34861.0
273.0,세방전지,48300.0,3400.0,+7.57%,500.0,44750.0,50000.0,13520.0
274.0,KCC글라스,42300.0,600.0,-1.40%,1000.0,42900.0,43200.0,11757.0
275.0,세아베스틸지주,18800.0,200.0,+1.08%,5000.0,18400.0,19000.0,36511.0
276.0,SNT모티브,46000.0,50.0,+0.11%,5000.0,45900.0,47150.0,9417.0
277.0,우리종금,768.0,11.0,-1.41%,500.0,781.0,782.0,3033.0
278.0,코스맥스,59000.0,300.0,+0.51%,500.0,58200.0,59900.0,15915.0
279.0,드림텍,9900.0,200.0,-1.98%,100.0,10150.0,10150.0,12316.0
280.0,TIGER 단기채권액티브,50925.0,10.0,+0.02%,0.0,50920.0,50970.0,
281.0,삼성 레버리지 WTI원유 선물 ETN,1635.0,90.0,-5.22%,0.0,1630.0,1645.0,
282.0,LG생활건강우,312500.0,2000.0,-0.64%,5000.0,315500.0,321500.0,
283.0,DN오토모티브,65500.0,300.0,-0.46%,500.0,65700.0,66600.0,9308.0
284.0,세아제강지주,158000.0,6500.0,-3.95%,5000.0,164500.0,165500.0,28417.0
285.0,케이카,13400.0,300.0,-2.19%,500.0,13700.0,13750.0,19024.0
286.0,한섬,26050.0,150.0,+0.58%,500.0,26150.0,26350.0,13874.0
287.0,동아쏘시오홀딩스,101000.0,0.0,0.00%,5000.0,101000.0,102000.0,8819.0
288.0,ARIRANG 200,32310.0,70.0,-0.22%,0.0,32280.0,32660.0,
289.0,KODEX 코스닥150,10455.0,125.0,-1.18%,0.0,10580.0,10685.0,
290.0,한세실업,15750.0,100.0,-0.63%,500.0,15950.0,16100.0,16720.0
291.0,티와이홀딩스,12300.0,350.0,+2.93%,500.0,11900.0,12350.0,2952.0
292.0,화승엔터프라이즈,10250.0,100.0,+0.99%,500.0,10200.0,10500.0,11386.0
293.0,SPC삼립,71900.0,800.0,-1.10%,5000.0,72700.0,73100.0,29467.0
294.0,HANARO 200,31815.0,60.0,-0.19%,0.0,32000.0,32095.0,
295.0,파미셀,10150.0,100.0,-0.98%,500.0,10250.0,10300.0,509.0
296.0,지누스,35350.0,350.0,+1.00%,500.0,34850.0,36200.0,11238.0
297.0,한국단자,58100.0,700.0,-1.19%,500.0,58800.0,59200.0,9622.0
298.0,진원생명과학,7780.0,260.0,-3.23%,1000.0,7960.0,8070.0,387.0
299.0,SBS,32450.0,500.0,+1.56%,5000.0,31950.0,32650.0,10790.0
300.0,SK디스커버리,30850.0,1450.0,-4.49%,5000.0,32300.0,32700.0,66143.0
301.0,현대홈쇼핑,48750.0,850.0,-1.71%,5000.0,49800.0,49800.0,22099.0
302.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),10265.0,160.0,-1.53%,0.0,10420.0,10420.0,
303.0,신한 레버리지 WTI원유 선물 ETN(H),1160.0,65.0,-5.31%,0.0,1155.0,1170.0,
304.0,제주항공,11650.0,50.0,+0.43%,1000.0,11600.0,12050.0,2731.0
305.0,쿠쿠홀딩스,16250.0,0.0,0.00%,100.0,16250.0,16300.0,6851.0
306.0,부광약품,8120.0,50.0,+0.62%,500.0,8070.0,8350.0,1825.0
307.0,삼양홀딩스,66900.0,1700.0,-2.48%,5000.0,69200.0,69200.0,31073.0
